Sparekassen Thy,10.80,5.10,5.30,7.50,7.30,8.50,13.20,7.40,1.50,2.70,1.00,1.20,1.70,4.30,7.90,6.10,7.90,9.40,7.17,11.46
Sparekassen Vendsyssel,8.40,5.10,6.00,9.10,7.80,9.10,10.80,7.00,1.50,1.70,5.50,1.40,4.60,5.20,3.40,4.90,9.30,12.90,12.74,13.79
St. Brøndum Sparekasse,6.20,4.40,6.30,7.30,4.90,10.40,10.00,4.30,,,,,,,,,,,,
Stadil Sparekasse,5.50,5.32,10.70,6.17,7.75,8.80,7.80,-3.14,-20.90,13.30,8.60,-0.50,3.30,-1.00,2.30,8.60,-0.90,3.10,10.22,11.29
"Sundsøre, Sparekassen",5.30,0.24,1.70,2.30,-0.80,0.30,,,,,,,,,,,,,,
Sydbank A/S,18.63,13.70,12.10,16.50,17.00,19.90,26.70,26.20,8.80,9.60,4.40,2.00,4.80,1.80,9.80,10.10,12.70,12.90,9.60,7.50
"Tarm Bank, Aktieselskabet",11.90,10.20,,,,,,,,,,,,,,,,,,
Thiset og Omegns Spare- Og Lånekasse,1.90,7.00,4.60,-1.00,-5.40,-6.00,,,,,,,,,,,,,,
Thisted Andelskasse,5.20,2.10,1.40,3.90,2.00,2.00,11.00,4.80,2.50,,,,,,,,,,,
Tødsø-Erslev Sparekasse,3.00,6.10,,,,,,,,,,,,,,,,,,
Tønder Bank A/S,10.80,11.20,11.50,13.30,12.90,15.80,13.20,15.10,-5.50,6.30,2.90,3.60,,,,,,,,
Totalbanken A/S,11.10,9.80,9.60,15.40,14.30,20.10,25.70,20.90,-5.80,2.40,3.00,-29.10,-28.90,3.20,5.30,8.00,9.49,18.54,12.58,18.28
Tved Sparekasse,6.90,5.10,7.40,9.00,5.90,7.60,12.20,2.80,-5.50,-8.50,,,,,,,,,,
Ulfborg Sparekasse,6.30,0.40,1.40,10.90,7.20,12.10,6.40,-9.20,-22.00,9.33,5.40,-3.70,0.80,-1.30,2.20,,,,,
Ulsted Sparekasse,11.00,8.60,11.50,10.20,12.40,8.90,16.20,7.90,,,,,,,,,,,,
